"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0009219","GO:0009219","pyrimidine deoxyribonucleotide metabolic process",11,-0.770932941770828,-2.06244844162481,0.000789632046979849,0.0123093207021651,0.00911487876275449,1396,"tags=64%, list=16%, signal=53%","Dtymk/Nme1/Nt5m/Nt5c3/Cmpk1/Dctpp1/Dut"
"GO:0009799","GO:0009799","specification of symmetry",63,0.570202314141591,1.60493221601287,0.000834772137424867,0.0128673272376945,0.00952807475002617,1359,"tags=35%, list=16%, signal=30%","Nme7/Dnah11/Ift172/Ap1b1/Tbc1d32/Dync2h1/Pkd2/Mical2/Cep290/Lrp6/Rfx3/Cnot3/Rpgrip1l/Rbpj/Map3k4/Megf8/Cc2d2a/Ccdc40/C2cd3/Aida/Mib1/Tmem67"
"GO:0009855","GO:0009855","determination of bilateral symmetry",63,0.570202314141591,1.60493221601287,0.000834772137424867,0.0128673272376945,0.00952807475002617,1359,"tags=35%, list=16%, signal=30%","Nme7/Dnah11/Ift172/Ap1b1/Tbc1d32/Dync2h1/Pkd2/Mical2/Cep290/Lrp6/Rfx3/Cnot3/Rpgrip1l/Rbpj/Map3k4/Megf8/Cc2d2a/Ccdc40/C2cd3/Aida/Mib1/Tmem67"
"GO:0044706","GO:0044706","multi-multicellular organism process",75,0.541690557774218,1.55247701507586,0.000834772137424867,0.0128673272376945,0.00952807475002617,1229,"tags=28%, list=14%, signal=24%","Fosb/Ints1/Slc38a2/Stox2/Ptn/Bmpr2/Ash1l/Errfi1/Atr/Sp1/Tgfbr1/Ythdf3/Serpine2/Arid1a/Kalrn/Stx2/Ago2/Epn1/Kpna6/Cad/Sod1"
"GO:0048771","GO:0048771","tissue remodeling",60,0.571457436622738,1.60079486921647,0.000844551150749333,0.0129696684154108,0.00960385695197637,2267,"tags=50%, list=27%, signal=37%","Ppp3ca/Herc1/Ahr/Ptn/Syt7/Bmpr2/Cbl/Lrp6/Abr/Rbpj/Adamdec1/Nfatc3/BC004004/Pbrm1/Ankrd11/Enpp1/Rock2/Chd7/Suco/Tsc2/Lipa/Rock1/Nf1/Gpr137b/Gsk3b/Klf6/Tmem64/Hif1a/B4galt1/Actr3"
"GO:0003158","GO:0003158","endothelium development",53,0.582379045496218,1.61399706443799,0.000865922480300855,0.0132486139486031,0.00981041219397382,1961,"tags=53%, list=23%, signal=41%","Tjp2/Ptprs/Rapgef1/Magi1/Zdhhc21/Abcc1/Foxp1/Bmpr2/Foxj2/Heg1/Tgfbr1/Rbpj/Vezf1/Kdm6b/Dicer1/Pbrm1/Clic4/Akap11/Rock2/Lipa/Add1/Rock1/Ikbkb/Tjp1/Krit1/Zeb1/Ift88/Rhob"
"GO:0019682","GO:0019682","glyceraldehyde-3-phosphate metabolic process",10,-0.801476142166503,-2.12568857660537,0.000873277194040998,0.0133118379652523,0.00985722868861193,1423,"tags=80%, list=17%, signal=67%","Tkt/Pgk1/Mdh2/Taldo1/Mdh1/Gapdh/Eno1/Pgam1"
"GO:0050982","GO:0050982","detection of mechanical stimulus",15,0.746077339892662,1.711046911678,0.000907781131413464,0.0137420344336558,0.0101757831197248,1134,"tags=53%, list=13%, signal=46%","Slc12a2/Pkd2/Scn9a/Jup/Pkd1/Serpine2/Bace1/Kcnq1"
"GO:0022037","GO:0022037","metencephalon development",77,0.546436081127232,1.56721078389732,0.000908151876153,0.0137420344336558,0.0101757831197248,1936,"tags=48%, list=23%, signal=37%","Ptprs/Igf1r/Pcnt/Herc1/Cdk5r2/Cplane1/Atrn/mt-Co1/Lrp6/Faim2/mt-Nd4/Ptbp2/Rpgrip1l/Serpine2/Myh10/Samd4b/Cacna1a/Nr2c2/Agtpbp1/Usp9x/Ttbk2/Ncstn/Psap/Ncoa1/Rere/Sdf4/Mecp2/Abl2/Fktn/Atf2/Gnpat/Gas1/Ogdh/Psen1/L1cam/Hap1/Slc4a7"
"GO:0070570","GO:0070570","regulation of neuron projection regeneration",24,0.683341516137064,1.70075683784836,0.000937999264788325,0.0140552343745964,0.0104077032686305,1297,"tags=46%, list=15%, signal=39%","Ptprs/Diaph2/Igf1r/Rtn4rl1/Pum2/Braf/D130043K22Rik/Ptn/Diaph1/Stk24/Map4k4"
"GO:0032640","GO:0032640","tumor necrosis factor production",49,0.586376955746529,1.61087824227404,0.000942459433978019,0.0140552343745964,0.0104077032686305,1538,"tags=33%, list=18%, signal=27%","Akap12/Ptprj/Gas6/Zbtb20/Syt11/Foxp1/Errfi1/Rad21/Ilrun/Jak2/Dicer1/App/Arhgef2/Hmgb1/Selenos/Ncl"
"GO:0032680","GO:0032680","regulation of tumor necrosis factor production",49,0.586376955746529,1.61087824227404,0.000942459433978019,0.0140552343745964,0.0104077032686305,1538,"tags=33%, list=18%, signal=27%","Akap12/Ptprj/Gas6/Zbtb20/Syt11/Foxp1/Errfi1/Rad21/Ilrun/Jak2/Dicer1/App/Arhgef2/Hmgb1/Selenos/Ncl"
"GO:0030902","GO:0030902","hindbrain development",93,0.521890480331302,1.53121457559274,0.000932736727950231,0.0140552343745964,0.0104077032686305,2714,"tags=61%, list=32%, signal=42%","Ptprs/Igf1r/Pcnt/Herc1/Cdk5r2/Cplane1/Atrn/mt-Co1/Cep290/Lrp6/Faim2/mt-Nd4/Ptbp2/Rpgrip1l/Itgb1/Socs7/Smarca4/Serpine2/Myh10/Samd4b/Cacna1a/Nr2c2/Agtpbp1/Ctnna2/Usp9x/Ttbk2/Ncstn/Psap/Ncoa1/Rere/Sdf4/Mecp2/Abl2/Fktn/Atf2/Gnpat/Gas1/Ogdh/Psen1/L1cam/Hap1/Slc4a7/Crkl/B4galt2/Kdm2b/Sema4c/Ldb1/Smad1/Zbtb18/Arl13b/Bcl2/Cul5/Rbfox2/Crk/Hspa5/Arcn1/Gart"
"GO:0034349","GO:0034349","glial cell apoptotic process",10,0.817571404451662,1.7216100241544,0.000967867834533355,0.0142795072302046,0.0105737741622328,1168,"tags=80%, list=14%, signal=69%","Akap12/Gas6/Rb1/Prkci/Rad21/Casp3/Enpp1/Tnfrsf21"
"GO:0042110","GO:0042110","T cell activation",202,0.463056925769055,1.40798858145932,0.000966438317610918,0.0142795072302046,0.0105737741622328,2030,"tags=37%, list=24%, signal=29%","Pag1/Ppp3ca/Il6st/Slc7a1/Ifnar1/Braf/Kmt2a/Abcc1/Arid2/Foxp1/Zfp608/Plxna1/Prkdc/Clptm1/Twsg1/Smarca2/Smarca4/Tsc1/Myh9/Arid1a/Itpkb/Nfatc3/Jag2/Dtx1/Jak2/Ncstn/Bcl11a/Foxo3/Psap/Casp3/Dicer1/Rc3h1/Smarcc2/Sos1/Bag6/Pbrm1/Brd7/Enpp1/Tnfrsf21/Brd2/Wwp1/Zmiz1/Socs5/Fbxo38/Nck1/Rc3h2/Ncor1/Abl2/Hmgb1/Chd7/Brd4/Zbtb7b/Atf2/Hfe/Prnp/Sp3/Cxadr/Ap3d1/Tsc2/Lipa/Dock8/Cblb/Flot2/Egr1/Psen1/Ep300/Cyld/Nedd4/Smarcd1/Zeb1/Ufl1/Mtor/Lgals8/Drosha/Apc"
"GO:0045321","GO:0045321","leukocyte activation",343,0.429793009852892,1.32563970088789,0.000967404755928529,0.0142795072302046,0.0105737741622328,1908,"tags=31%, list=22%, signal=25%","Ptprj/Pag1/Gas6/Ppp3ca/Il6st/Syt11/Ahr/Slc7a1/Ifnar1/Braf/Pou2f2/Kmt2a/Abcc1/Arid2/Foxp1/Zfp608/Plxna1/Cbl/Prkdc/Rif1/Abr/Clptm1/Twsg1/Smarca2/Kmt2e/Dclre1c/Smarca4/Pibf1/Rbpj/Slc39a10/Tsc1/Nfatc1/Myh9/Arid1a/Itpkb/Myo18a/Adam9/Nfatc3/Ap1g1/Jag2/Dtx1/Jak2/Ncstn/Bcl11a/Foxo3/Psap/Casp3/Dicer1/Rc3h1/Pcyt1a/Smarcc2/Irf2bp2/Fnip1/Sos1/Bag6/App/Pbrm1/Brd7/Nsd2/Enpp1/Tnfrsf21/Hectd1/Brd2/Wwp1/Zmiz1/Socs5/Fbxo38/Nck1/Crtc3/Rc3h2/Ncor1/Abl2/Hmgb1/Lyst/Chd7/Brd4/Zbtb7b/Hdac9/Atf2/Hfe/Prnp/Sp3/Cxadr/Phf14/Ttbk1/Ap3d1/Tsc2/Supt6/Irs2/Lipa/Dock8/Stxbp1/Cblb/Flot2/Gpr137b/Egr1/Kmt5b/Psen1/Ep300/Cyld/Nedd4/Smarcd1/Dcaf1/Yy1/Zeb1/Ufl1/Mtor"
"GO:0106027","GO:0106027","neuron projection organization",70,0.553049995574018,1.57768286965041,0.000994736437242598,0.0146167761409744,0.0108235170445978,2468,"tags=53%, list=29%, signal=38%","Diaph2/Igf1r/Map1a/Dnm1l/Ctnnd2/Myo5b/Tanc2/Kif1a/Kalrn/Sipa1l1/Diaph1/Insr/App/Ppfia2/Abl2/Srcin1/Dhx36/Abi2/Hdac6/Ckap5/Prnp/Dctn1/Psen1/Tanc1/Lrp8/Gsk3b/Actr2/Mfn2/Lgmn/Pafah1b1/Pak3/Actr3/Ube3a/Dlg4/Caprin1/Adam10/Opa1"
"GO:0043491","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction",138,0.492125668876473,1.47378437902719,0.000997804616740449,0.0146167761409744,0.0108235170445978,1925,"tags=36%, list=23%, signal=28%","Ptprj/Gas6/Unc5b/Rapgef1/Igf1r/Pik3ca/Lingo1/Usp49/Nyap2/Cbl/Gcnt2/Errfi1/Itgb1/Ccdc88a/Ulk4/Tgfbr1/Phlpp1/P2rx4/Rictor/Drd2/Mtm1/Serpine2/Pik3c2a/Nrxn1/Vav2/Inpp5k/Plxnb1/Jak2/Sesn3/Insr/Pink1/Ddb1/Kbtbd2/Fam3c/Ppp2r1a/Ncor1/Osbpl8/Itsn1/Ift80/Tsc2/Irs2/Nf1/Dag1/Arfgef1/Ep300/Pdgfa/Nedd4/Gsk3b/Mtor/Rps6kb1"
"GO:0008285","GO:0008285","negative regulation of cell population proliferation",257,0.450608196207349,1.38318923716867,0.00102166173996351,0.014913373313743,0.0110431430773069,1565,"tags=28%, list=18%, signal=24%","Ptprz1/Negr1/Ptprj/Ift172/Clmn/Rap1gap/Rapgef1/Nf2/Ahr/Rb1/Kmt2a/Ptn/Trp53inp1/Arid2/Rps6ka2/Bmpr2/Lrp6/Itgb1/Twsg1/Robo1/Kifap3/Smarca2/Tgfbr1/Rb1cc1/Ptch1/Rbpj/Celf1/Wdr6/Tsc1/Drd2/Nfatc1/Serpine2/Ctnna1/Kat2b/Agtpbp1/Etv3/Tmem127/Ski/Plxnb1/Timp2/Jak2/Shoc2/Casp3/Dicer1/Rc3h1/Cbfa2t3/Fnip1/Wnk2/App/Pbrm1/Ppp2r5c/Pak1/Cpeb1/Gabbr1/Dnajb2/Tnfrsf21/Pds5b/Ctcf/Ift122/Eif2ak1/Sf1/Fktn/Zbtb7b/Strn/Atf2/Prnp/Raf1/Cxadr/Ift80/Phf14/Tsc2/Gas1"
"GO:0003205","GO:0003205","cardiac chamber development",64,0.56599832622816,1.59544044705422,0.00103881028592156,0.0151103003209225,0.0111889647549595,1688,"tags=41%, list=20%, signal=33%","Ap2b1/Dnah11/Robo2/Scn5a/Ahr/Cplane1/Bmpr2/Lrp6/Heg1/Robo1/Tgfbr1/Smarca4/Rbpj/Ube4b/Nfatc1/Myh10/Arid1a/Nrp1/Ank2/Sos1/Nsd2/Hectd1/Chd7/Bmpr1a/Frs2/Mdm4"
"GO:0003279","GO:0003279","cardiac septum development",46,0.600250872593838,1.63623574882016,0.00104697484407849,0.015175624845222,0.0112373366459542,1688,"tags=46%, list=20%, signal=37%","Ap2b1/Dnah11/Robo2/Cplane1/Bmpr2/Lrp6/Heg1/Robo1/Tgfbr1/Smarca4/Rbpj/Nfatc1/Myh10/Nrp1/Ank2/Nsd2/Hectd1/Chd7/Bmpr1a/Frs2/Mdm4"
"GO:0035278","GO:0035278","miRNA-mediated gene silencing by inhibition of translation",13,0.764111964427175,1.68822011655748,0.00106940863047167,0.015446598085589,0.0114379885173009,1557,"tags=69%, list=18%, signal=57%","Tnrc6a/Ago3/Tnrc6b/Ago2/Eif4g1/Ddx6/Ago1/Ago4/Eif4enif1"
"GO:0035904","GO:0035904","aorta development",23,0.700686891637932,1.7336140045977,0.00108329729635921,0.0155926868685013,0.011546165205281,1527,"tags=57%, list=18%, signal=46%","Ap2b1/Robo2/Pkd2/Kat6a/Robo1/Smarca4/Rbpj/Myh10/Megf8/Enpp1/Hectd1/Chd7/Bmpr1a"
"GO:0014013","GO:0014013","regulation of gliogenesis",53,0.579292211499757,1.60544225628131,0.00109144439882975,0.0156554055957142,0.0115926075402019,2060,"tags=47%, list=24%, signal=36%","Ptprz1/Negr1/Slc7a5/Il6st/Casz1/Nf2/Lingo1/Rb1/Ptn/Tenm4/Prkci/Synj1/Serpine2/Bin1/Ski/Dicer1/Mecp2/Ttbk1/Nf1/Dag1/Kdm4a/Ufl1/Mtor/Mfn2/Atxn1"
"GO:0071277","GO:0071277","cellular response to calcium ion",40,0.625112445317548,1.67981602520095,0.00111161239315595,0.0158895183256998,0.0117659647223136,1614,"tags=45%, list=19%, signal=37%","Fosb/Scn5a/Braf/Pkd2/Mef2a/Wnk1/Nfatc1/Iqgap1/Itpkb/Slc25a23/Nfatc3/Nrxn1/Ncstn/Clic4/Kcnb1/Syt1/Add1/Prkaa2"
"GO:0007589","GO:0007589","body fluid secretion",35,0.63012844373686,1.6581202338826,0.00114394116521641,0.0161836334024281,0.0119837527978331,1473,"tags=51%, list=17%, signal=43%","Negr1/Ppp3ca/mt-Co2/Wnk1/Kalrn/Celsr2/Afap1/Chuk/Kcnma1/Trpc1/Ncoa1/Usf2/Enpp1/Cad/Eif2ak3/Zbtb7b/Sytl2/Gpat4"
"GO:0071706","GO:0071706","tumor necrosis factor superfamily cytokine production",50,0.584490608157944,1.60762496298501,0.00114051224761252,0.0161836334024281,0.0119837527978331,1538,"tags=32%, list=18%, signal=26%","Akap12/Ptprj/Gas6/Zbtb20/Syt11/Foxp1/Errfi1/Rad21/Ilrun/Jak2/Dicer1/App/Arhgef2/Hmgb1/Selenos/Ncl"
"GO:1903555","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production",50,0.584490608157944,1.60762496298501,0.00114051224761252,0.0161836334024281,0.0119837527978331,1538,"tags=32%, list=18%, signal=26%","Akap12/Ptprj/Gas6/Zbtb20/Syt11/Foxp1/Errfi1/Rad21/Ilrun/Jak2/Dicer1/App/Arhgef2/Hmgb1/Selenos/Ncl"
"GO:0006470","GO:0006470","protein dephosphorylation",26,0.65730879382465,1.65263859356169,0.00117011830858521,0.016497470077698,0.0122161444395496,695,"tags=23%, list=8%, signal=21%","Ptprz1/Ptprj/Ppp3ca/Ptprs/Ptpn12/Mtm1"
"GO:0016079","GO:0016079","synaptic vesicle exocytosis",80,0.539916809220389,1.55400935757299,0.00118539845664289,0.0166560579060944,0.0123335764948236,1780,"tags=41%, list=21%, signal=33%","Unc13c/Ppp3ca/Cacna1b/Dnm1l/Stxbp5/Syt11/Vamp1/Grik5/Braf/Osbpl2/Syt7/Git2/Rims2/Rims3/Sv2a/Synj1/Cacna1a/Stx2/Pclo/Unc13b/Erc1/Cadps/Cacna1d/Ppfia2/Brsk1/Slc4a8/Syt1/Napb/Stxbp1/Rims1/Psen1/Camk2a/Ctbp2"
"GO:0060541","GO:0060541","respiratory system development",99,0.519655469896957,1.52758709482848,0.00119519253200106,0.0167367469481233,0.0123933255949869,2094,"tags=42%, list=25%, signal=32%","Abca3/Pou2f1/Atxn1l/Foxp1/Bmpr2/Lrp6/Esrp1/Errfi1/Sp1/Heg1/Rpgrip1l/Hydin/Pkd1/Rbpj/Tnrc6c/Cux1/Ski/Hipk2/Ccdc40/Dicer1/Bag6/Tmtc3/Wwp1/Rc3h2/Hmgb1/Mapk8ip3/Chd7/Tmem67/Tshz3/Sp3/Phf14/Bmpr1a/Man1a2/Lipa/Stk40/Dag1/Ep300/Pdgfa/Ift88/Smchd1/Atxn1/Psen2"
"GO:1990573","GO:1990573","potassium ion import across plasma membrane",16,0.740246512475307,1.72133610566291,0.00120517232437599,0.0168194826756663,0.0124545902369724,1774,"tags=69%, list=21%, signal=54%","Slc12a7/Atp1a1/Slc12a2/Wnk1/Ank2/Wnk2/Kcnq1/Hcn2/Kcnj2/Atp1b1/Slc12a6"
"GO:1903305","GO:1903305","regulation of regulated secretory pathway",71,0.545560641693375,1.55385604256861,0.00125239175986333,0.0174196308417354,0.0128989915086402,1671,"tags=35%, list=20%, signal=29%","Ppp3ca/Cacna1b/Dnm1l/Stxbp5/Syt11/Braf/Cacna1h/Cdk5r2/Syt7/Git2/Rims2/Rims3/Abr/Ap1g1/Cacna1a/Unc13b/Cadps/Cbarp/Cacna1d/Ppfia2/Kcnb1/Slc4a8/Syt1/Stxbp1/Rims1"
"GO:0008544","GO:0008544","epidermis development",121,0.50069339836031,1.48945695699345,0.00126145911488051,0.0174868711529242,0.0129487820128674,1315,"tags=29%, list=15%, signal=25%","Ift172/Ppp3ca/Txnip/Igf1r/Pum2/Zdhhc21/Numa1/Krt90/Trps1/Atp2c1/Esrp1/Fzd3/Errfi1/Smarca4/Ptch1/Rbpj/Cux1/Myo6/Jag2/Cdh23/Psap/Casp3/Dicer1/Sos1/Insr/Kcnma1/Clic4/Sgpp1/Kcnq1/Trpc4ap/Fam3c/Lats1/Sod1/Ncor1/Rock2"
"GO:0042552","GO:0042552","myelination",83,0.532615852225845,1.53783133928337,0.00129697464783335,0.0178000075421913,0.0131806551026534,1931,"tags=41%, list=23%, signal=32%","Ptprz1/Pikfyve/Cyfip1/Ptn/Tenm4/Atrn/Cdh2/Adam22/Ulk4/Abca2/Epb41l3/Tsc1/Ski/Pi4ka/Ncstn/Psap/Dicer1/Sos1/Enpp1/Tnfrsf21/Sod1/Pard3/Eif2ak3/Ckap5/Raf1/Gnpat/Nf1/Slc25a12/Afg3l2/Dag1/Lpin1/Myo5a/Mtor/Tppp"
"GO:0007272","GO:0007272","ensheathment of neurons",85,0.524975813044435,1.52091016386743,0.00129293002834947,0.0178000075421913,0.0131806551026534,1931,"tags=40%, list=23%, signal=31%","Ptprz1/Pikfyve/Cyfip1/Ptn/Tenm4/Atrn/Cdh2/Adam22/Ulk4/Abca2/Epb41l3/Tsc1/Ski/Pi4ka/Ncstn/Psap/Dicer1/Sos1/Enpp1/Tnfrsf21/Sod1/Pard3/Eif2ak3/Ckap5/Raf1/Gnpat/Nf1/Slc25a12/Afg3l2/Dag1/Lpin1/Myo5a/Mtor/Tppp"
"GO:0008366","GO:0008366","axon ensheathment",85,0.524975813044435,1.52091016386743,0.00129293002834947,0.0178000075421913,0.0131806551026534,1931,"tags=40%, list=23%, signal=31%","Ptprz1/Pikfyve/Cyfip1/Ptn/Tenm4/Atrn/Cdh2/Adam22/Ulk4/Abca2/Epb41l3/Tsc1/Ski/Pi4ka/Ncstn/Psap/Dicer1/Sos1/Enpp1/Tnfrsf21/Sod1/Pard3/Eif2ak3/Ckap5/Raf1/Gnpat/Nf1/Slc25a12/Afg3l2/Dag1/Lpin1/Myo5a/Mtor/Tppp"
"GO:0007224","GO:0007224","smoothened signaling pathway",94,0.515558930683679,1.50847618691961,0.00135406368537136,0.0185219771002287,0.0137152634007988,1565,"tags=33%, list=18%, signal=27%","Nme7/Ift172/Por/Tbc1d32/Dync2h1/Rb1/Ncoa2/Iqce/Mgrn1/Rpgrip1l/Ulk4/Ptch1/Hipk1/Serpine2/Ctnna1/Megf8/Cc2d2a/Hipk2/Rab23/Ttbk2/Wdr19/C2cd3/Ubr5/Vcp/Enpp1/Ift122/Ptpdc1/Ift80/Dyrk2/Tmem231/Gas1"
"GO:1901888","GO:1901888","regulation of cell junction assembly",148,0.480825720754821,1.4450060107954,0.00136527886202741,0.0186137524060568,0.0137832217232991,2320,"tags=43%, list=27%, signal=32%","Negr1/Ptprj/Ptprs/Flrt1/Dcx/Crmp1/Rapgef1/Clstn2/Nrxn2/Pum2/Adgrl1/Mycbp2/Map1b/Chd4/Adgrl2/Ube3b/Clasp2/Slk/Macf1/Robo1/Adgrl3/Srgap1/Tsc1/Myh9/Clstn1/Iqgap1/Nrxn1/Sipa1l1/Numb/Usp9x/Lrrn1/Efna5/Eif4g1/Nrp1/App/Lats1/Map4k4/Rock2/Limch1/Srcin1/Adnp/Ankrd28/Cyfip2/Rock1/Elavl2/Ikbkb/Tjp1/L1cam/Clasp1/Senp1/Gsk3b/Nedd4l/Ptpn13/Cpeb3/Srgap2/Ppp1r9b/Ptpn1/Nrg1/Sema4c/Actr3/Dlg4/Dmtn/Lingo2/Ldb1"
"GO:0086001","GO:0086001","cardiac muscle cell action potential",27,0.656349842779987,1.66305279363641,0.00138931108796185,0.0188790924485868,0.013979702290918,2173,"tags=70%, list=26%, signal=53%","Scn5a/Cacna2d1/Ank3/Scn3b/Jup/Camk2d/Akap9/Cacnb2/Bin1/Ank2/Kcnq1/Cacna1d/Cxadr/Kcnj2/Nedd4l/Atp2a2/Kcnn2/Slmap/Calm2"
"GO:0044703","GO:0044703","multi-organism reproductive process",79,0.539218517648173,1.54929292352077,0.00139887989160628,0.0189467961712313,0.0140298359448071,1229,"tags=27%, list=14%, signal=23%","Fosb/Ints1/Slc38a2/Stox2/Ptn/Bmpr2/Ash1l/Errfi1/Atr/Sp1/Tgfbr1/Ythdf3/Serpine2/Arid1a/Kalrn/Stx2/Ago2/Epn1/Kpna6/Cad/Sod1"
"GO:0060996","GO:0060996","dendritic spine development",87,0.52094503291108,1.5119735521858,0.00142404872369881,0.0192246577699339,0.0142355885485681,2499,"tags=49%, list=29%, signal=35%","Ptprs/Dnm1l/Ctnnd2/Sdk1/Myo5b/Tanc2/Dscam/Ulk4/Crebbp/Kif1a/Kalrn/Sipa1l1/Pbrm1/Pak1/Ppfia2/Mecp2/Uba6/Srcin1/Dhx36/Abi2/Hdac6/Arid1b/Itsn1/Mapk6/Tsc2/Psen1/Camk2a/Lrp8/Actr2/Mtor/Mfn2/Cpeb3/Srgap2/Llph/Pafah1b1/Pak3/Actr3/Ube3a/Dlg4/Caprin1/Adam10/Opa1/Dlg5"
"GO:0035265","GO:0035265","organ growth",85,0.522869749873342,1.51480867727876,0.00144616352585628,0.0194596140889652,0.014409570396497,2702,"tags=52%, list=32%, signal=36%","Akap13/Por/Ahr/Ncam1/Arid2/Tenm4/Foxp1/Akap6/Map7/Heg1/Tgfbr1/Camk2d/Rbpj/Myh10/Psap/Bcl2l11/Pak1/Enpp1/Lats1/Atf2/Cxadr/Ift80/Bmpr1a/Ep300/Tomm70a/Yy1/Gsk3b/Mtor/Apc/Nrg1/Smad2/Akap1/Ube3a/Zmpste24/Col27a1/Mapk1/Smad1/Map2k4/Ctdspl2/Dyrk1a/Bcl2/Mapk14/G6pdx/Ddx39b"
"GO:0006904","GO:0006904","vesicle docking involved in exocytosis",32,0.646395225099669,1.68996868922951,0.00146878925960572,0.0196998975046468,0.0145874968845325,1780,"tags=56%, list=21%, signal=45%","Unc13c/Ncam1/Rims2/Rims3/Ykt6/Nrxn1/Unc13b/Exoc6/Gnao1/Kcnb1/Exoc6b/Exoc2/Sytl2/Exoc4/Stxbp1/Rims1/Camk2a/Ctbp2"
"GO:0001885","GO:0001885","endothelial cell development",26,0.651692661729301,1.63851823379393,0.00148635885520553,0.0198069304221098,0.0146667532537428,1911,"tags=62%, list=23%, signal=48%","Tjp2/Ptprs/Rapgef1/Magi1/Zdhhc21/Heg1/Vezf1/Dicer1/Clic4/Akap11/Rock2/Add1/Rock1/Ikbkb/Tjp1/Ift88"
"GO:0019827","GO:0019827","stem cell population maintenance",124,0.496437962467719,1.47837285542742,0.00148420943781146,0.0198069304221098,0.0146667532537428,2527,"tags=48%, list=30%, signal=34%","Brd9/Tead1/Kdm3a/Cnot1/Nipbl/Taf5l/Braf/Kat6a/Ptn/Jmjd1c/Cdh2/Bcl7a/Cnot3/Rif1/Smc5/Smarca2/Smarca4/Rbpj/Hook3/Arid1a/Crebbp/Yme1l1/Ski/Zc3h13/Foxo3/Wdr43/Dicer1/Pcm1/Smc3/Bicral/Paf1/Rtf1/Ddx6/Smc1a/Kdm4c/Raf1/Arid4b/Sin3a/Bmpr1a/Eif4enif1/Bcl9l/Stag2/Mcph1/Tut4/Sap130/Smarcd1/Rbbp4/Ctr9/Apc/Kdm2b/Med12/Med24/Ldb1/Smarcc1/Foxo1/Mapk8/Ss18/Med15/Mettl14"
"GO:0001822","GO:0001822","kidney development",113,0.505240510316573,1.49164283764892,0.00150440271184099,0.0199200516202631,0.0147505179091299,1161,"tags=28%, list=14%, signal=25%","Ap2b1/Ppp3ca/Ap1b1/Sgpl1/Tbc1d32/Robo2/Prom1/Pcnt/Ahr/Dync2h1/Pkd2/Cplane1/Actn4/Cep290/Prkx/Rpgrip1l/Robo1/Tgfbr1/Pkd1/Ptch1/Kirrel3/Tsc1/Cux1/Iqgap1/Pds5a/Cc2d2a/Nrp1/Bcl2l11/Bag6/Ctnnd1/Enpp1/Pygo1"
"GO:0051056","GO:0051056","regulation of small GTPase mediated signal transduction",117,0.500999813508153,1.4833428035981,0.0015059300242388,0.0199200516202631,0.0147505179091299,2087,"tags=43%, list=25%, signal=33%","Eps8l1/Akap13/Mcf2l/Rap1gap/Rapgef1/Auts2/Pkp4/Rap1gap2/Ralgapb/Cdh2/Cbl/Git2/Wnk1/Arfgef3/Heg1/Itgb1/Robo1/Camk2d/Arhgap17/Itpkb/Sipa1l1/Plxnb1/Timp2/Dock7/Dennd4a/Shoc2/Nrp1/Sos1/Arhgap35/Gbf1/Arhgef2/Abl2/Map4k4/Ralbp1/Dock9/Cdc42se1/Tsc2/Dock8/Stk19/Nf1/Arfgef1/Arhgef3/Cdc42bpa/Mfn2/Arhgef28/Ralgapa1/Cyth1/Dennd1a/Crkl/Sipa1"
"GO:0034762","GO:0034762","regulation of transmembrane transport",172,0.466359314647202,1.41219033479523,0.00150931400560212,0.0199200516202631,0.0147505179091299,1992,"tags=40%, list=23%, signal=31%","Ppp3ca/Slc1a2/Slc7a5/Akap7/Wwp2/Scn5a/Slc43a2/Ahr/Braf/Ubr3/Mef2a/Cacna2d1/Ank3/Oga/Prkci/Spg7/Wnk1/Akap6/Itgb1/Sorbs1/P2rx4/Stim2/Camk2d/Pik3c2a/Jph3/Kcnab2/Cacnb2/Inpp5k/Tmbim6/Bin1/Stom/Diaph1/Ank2/Wnk2/Insr/Trpc1/Ctnnd1/Kcnq1/Enpp1/Cbarp/Fbxo11/Cacna1d/C2cd5/Arhgef11/Chd7/Osbpl8/Acsl6/Prnp/Nfe2l2/Cttnbp2nl/Irs2/Appl1/Kcnj2/Ehd3/Atp1b1/Rasa1/Dapk1/Afg3l2/Tmem38a/Psen1/Nedd4/Hap1/Mtor/Nedd4l/Ahi1/Rps6kb1/Kcnn2/Mfn2/Slmap"
"GO:0098727","GO:0098727","maintenance of cell number",127,0.497742944566831,1.48460327544164,0.00152000752588473,0.0199338129823168,0.0147607080040803,2030,"tags=39%, list=24%, signal=30%","Brd9/Tead1/Kdm3a/Cnot1/Nipbl/Taf5l/Braf/Kat6a/Ptn/Jmjd1c/Cdh2/Bcl7a/Cnot3/Rif1/Smc5/Smarca2/Smarca4/Rbpj/Hook3/Arid1a/Crebbp/Yme1l1/Ski/Zc3h13/Foxo3/Wdr43/Dicer1/Pcm1/Cfap70/Smc3/Bicral/Paf1/Rtf1/Ddx6/Smc1a/Kdm4c/Raf1/Arid4b/Sin3a/Bmpr1a/Eif4enif1/Bcl9l/Stag2/Mcph1/Tut4/Sap130/Smarcd1/Rbbp4/Ctr9/Apc"
